url,source,article_id
https://www.foxnews.com/us/fauci-says-idea-taking-masks-off-airplanes-not-something-should-considering-fox-news-first,FOX,2080
https://www.foxnews.com/us/u-s-navy-warship-remains-port-after-covid-19-breaks-out-among-100-immunized-crew,FOX,2083
https://www.foxnews.com/us/france-hits-100k-peak-covid-19-cases,FOX,2086
https://www.foxnews.com/us/massachusetts-college-tells-students-stay-room-coronavirus-omicron-variant,FOX,2092
https://www.foxnews.com/us/new-york-school-retracts-policy-unvaxxed-students-test-negative-parent-complaint,FOX,2095
https://www.foxnews.com/us/universities-announce-remote-start-spring-semester-omicron-variant,FOX,2098
https://www.foxnews.com/us/trump-praise-biden-covid-19-vaccine-success-fox-news-first,FOX,2100
https://www.foxnews.com/us/cdc-omicron-coronavirus-variant-now-behind-73-of-new-cases,FOX,2106
https://www.foxnews.com/us/mississippi-college-football-covid-fraud-usc,FOX,2109
https://www.foxnews.com/us/san-diego-judge-strikes-down-school-districts-student-vaccination-mandate-after-legal-challenge,FOX,2112
https://www.foxnews.com/us/biden-close-contact-staffer-tested-positive-covid-19-fox-news-first,FOX,2114
https://www.foxnews.com/us/houston-reports-first-confirmed-death-in-the-united-states-from-omicron-variant-of-covid-19,FOX,2117
https://www.foxnews.com/us/covid-surge-cancellations-restrictions-christmas-travel,FOX,2120
https://www.foxnews.com/us/new-york-city-strict-covid-restrictions-cases-spike-florida-texas,FOX,2123
https://www.foxnews.com/us/troops-find-religious-exemption-for-vaccines-unattainable,FOX,2126
https://www.foxnews.com/us/omicron-forces-wave-of-closures-nationwide-as-biden-warns-winter-of-death-encroaching,FOX,2135
https://www.foxnews.com/us/harvard-university-announces-remote-classes-for-most-of-january-due-to-rapid-rise-in-covid-omicron-cases,FOX,2138
https://www.foxnews.com/us/arizona-mayor-defies-governors-covid-vaccine-mandate-ban-no-authority,FOX,2144
https://www.foxnews.com/us/biden-warns-unvaccinated-americans-winter-severe-illness-death-fox-news-first,FOX,2146
https://www.foxnews.com/us/ohio-hospitals-pausing-vaccine-mandate,FOX,2155
https://www.foxnews.com/us/texas-men-charged-35-million-covid-fraud,FOX,2158
https://www.foxnews.com/us/california-paramedics-cardiac-arrest-leave-covid,FOX,2167
https://www.foxnews.com/us/outgoing-nih-director-sings-about-covid-19-plays-guitar,FOX,2170
https://www.foxnews.com/us/fake-covid-vaccine-cards-federal-crime,FOX,2179
https://www.foxnews.com/us/omicron-covid-variant-cornell-princeton-remote-format,FOX,2182
https://www.foxnews.com/us/los-angeles-lausd-delays-covid-19-vaccine-enforcement-for-students,FOX,2185
https://www.foxnews.com/us/omicron-covid-19-variant-now-accounts-for-2-9-of-all-cases-in-the-united-states,FOX,2191
https://www.foxnews.com/us/air-force-discharges-27-active-duty-airmen-for-refusing-to-take-covid-19-jab,FOX,2200
https://www.foxnews.com/us/arizona-sergeant-warns-plan-to-fire-unvaccinated-corrections-officers-could-result-in-another-waukesha-attack,FOX,2208
https://www.foxnews.com/us/arizona-county-could-reduce-jail-population-if-more-corrections-officers-dont-get-vaccinated,FOX,2211
https://www.foxnews.com/us/vermont-middlebury-college-remote-learning-covid-19,FOX,2214
https://www.foxnews.com/us/senate-biden-vaccine-mandate-business-tester-manchin-fox-news-first,FOX,2221
https://www.foxnews.com/us/nyc-correction-officers-sue-over-deblasios-covid-19-vaccine-mandate-work-conditions,FOX,2224
https://www.foxnews.com/us/los-angeels-school-fires-employees-vaccine,FOX,2233
https://www.foxnews.com/us/los-angeles-34000-students-may-be-barred-from-schools-over-vaccine-mandate,FOX,2242
https://www.foxnews.com/us/omicron-dogecoin-list-2021-mispronounced-words,FOX,2245
https://www.foxnews.com/us/california-boy-coronavirus-vaccine-pizza-consent-school,FOX,2248
https://www.foxnews.com/us/100-los-angeles-firefighters-suspended-pay-vaccine-mandate,FOX,2252
https://www.foxnews.com/us/maryland-man-fake-vaccine-cards-federal-charges,FOX,2261
https://www.foxnews.com/us/covid-19-infected-norwegian-cruise-ship-arrives-new-orleans,FOX,2264
https://www.foxnews.com/us/oregon-health-authority-moves-to-implement-permanent-indoor-mask-mandate,FOX,2270
https://www.foxnews.com/us/nj-gop-lawmakers-defy-covid-mandate,FOX,2274
https://www.foxnews.com/us/california-city-spending-federal-covid-funds-on-license-plate-readers-to-deter-smash-and-grab-mobs,FOX,2283
https://www.foxnews.com/us/covid-19-mandate-blocked-3-states,FOX,2289
https://www.foxnews.com/us/federal-judge-blocks-biden-vaccine-mandate-for-health-care-workers-nationwide,FOX,2292
https://www.foxnews.com/us/us-coronavirus-outbreaks-states-ranked,FOX,2295
https://www.foxnews.com/us/omicron-variant-of-concern-arrived-north-america-fox-news-first,FOX,2302
https://www.foxnews.com/us/police-report-determines-florida-school-did-not-commit-child-abuse-by-tying-mask-to-disabled-students-face,FOX,2305
https://www.foxnews.com/us/state-department-issues-do-not-travel-warnings-eight-countries-omicron-variant,FOX,2311
https://www.foxnews.com/us/new-york-gov-kathy-hochul-state-of-emergency-omicron-variant,FOX,2317
https://www.foxnews.com/us/la-firefighter-accused-wiping-butt-vaccine-mandate-letter-handed-to-him,FOX,2325
https://www.foxnews.com/us/ron-desantis-legislation-florida-companies-vaccine-mandate-rescind-termination,FOX,2334
https://www.foxnews.com/us/chicago-mayor-lightfoot-police-brown-crime-pandemic-cardenas,FOX,2337
https://www.foxnews.com/us/miami-police-officer-recovers-covid-19-icu,FOX,2343
https://www.foxnews.com/us/fugitive-california-couple-sentenced-absentia-coronavirus-fraud-scheme,FOX,2349
https://www.foxnews.com/us/maryland-parents-notified-children-were-given-wrong-dosage-of-pfizer-vaccine-at-school-clinic,FOX,2361
https://www.foxnews.com/us/navy-sailors-refuse-covid-19-vaccine-discharged-administrative-actions,FOX,2364
https://www.foxnews.com/us/republicans-democrats-covid-19-school-closures,FOX,2367
https://www.foxnews.com/us/teacher-staff-shortages-plaguing-districts-coronavirus,FOX,2373
https://www.foxnews.com/us/oklahoma-national-guard-biden-vaccine-mandate,FOX,2376
https://www.foxnews.com/us/snow-leopards-nebraska-zoo-die-covid,FOX,2379
https://www.foxnews.com/us/antifa-members-clash-with-white-nationalists-over-covid-vaccine-mandate-outside-nycs-gracie-mansion,FOX,2385
https://www.foxnews.com/us/california-highway-patrol-officers-injured-when-car-wrecks-into-them-at-anti-vaccine-mandate-protest,FOX,2391
